"HISTORY","CVP","PCWP","HYPOVOLEMIA","LVEDVOLUME","LVFAILURE","STROKEVOLUME","ERRLOWOUTPUT","HRBP","HREKG","ERRCAUTER","HRSAT","INSUFFANESTH","ANAPHYLAXIS","TPR","EXPCO2","KINKEDTUBE","MINVOL","FIO2","PVSAT","SAO2","PAP","PULMEMBOLUS","SHUNT","INTUBATION","PRESS","DISCONNECT","MINVOLSET","VENTMACH","VENTTUBE","VENTLUNG","VENTALV","ARTCO2","CATECHOL","HR","CO","BP"
"TRUE","NORMAL","HIGH","TRUE","NORMAL","FALSE","NORMAL","TRUE","HIGH","LOW","FALSE","HIGH","FALSE","FALSE","LOW","LOW","TRUE","NORMAL","NORMAL","LOW","LOW","HIGH","FALSE","HIGH","NORMAL","HIGH","TRUE","HIGH","ZERO","LOW","HIGH","ZERO","LOW","HIGH","HIGH","HIGH","NORMAL"
"TRUE","LOW","LOW","TRUE","LOW","FALSE","NORMAL","FALSE","HIGH","NORMAL","FALSE","NORMAL","TRUE","FALSE","HIGH","HIGH","TRUE","ZERO","NORMAL","LOW","LOW","LOW","TRUE","HIGH","NORMAL","NORMAL","FALSE","LOW","NORMAL","LOW","HIGH","HIGH","HIGH","NORMAL","HIGH","HIGH","NORMAL"
"TRUE","NORMAL","HIGH","FALSE","LOW","TRUE","LOW","FALSE","LOW","NORMAL","FALSE","NORMAL","FALSE","TRUE","LOW","LOW","FALSE","ZERO","NORMAL","LOW","HIGH","NORMAL","TRUE","HIGH","NORMAL","LOW","TRUE","LOW","NORMAL","LOW","ZERO","HIGH","HIGH","NORMAL","NORMAL","LOW","HIGH"
"TRUE","LOW","NORMAL","TRUE","HIGH","FALSE","NORMAL","FALSE","HIGH","NORMAL","FALSE","LOW","FALSE","FALSE","HIGH","ZERO","FALSE","HIGH","NORMAL","LOW","NORMAL","LOW","TRUE","HIGH","NORMAL","ZERO","TRUE","HIGH","NORMAL","LOW","LOW","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"TRUE","NORMAL","HIGH","TRUE","NORMAL","TRUE","NORMAL","FALSE","HIGH","LOW","FALSE","LOW","FALSE","FALSE","LOW","ZERO","FALSE","ZERO","NORMAL","LOW","LOW","LOW","TRUE","NORMAL","ONESIDED","NORMAL","FALSE","LOW","NORMAL","LOW","HIGH","LOW","NORMAL","HIGH","HIGH","NORMAL","LOW"
"TRUE","HIGH","LOW","TRUE","NORMAL","TRUE","HIGH","FALSE","HIGH","LOW","FALSE","NORMAL","FALSE","FALSE","HIGH","LOW","TRUE","ZERO","NORMAL","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","ONESIDED","ZERO","TRUE","LOW","NORMAL","LOW","ZERO","HIGH","NORMAL","HIGH","HIGH","HIGH","LOW"
"TRUE","NORMAL","LOW","FALSE","LOW","FALSE","HIGH","FALSE","LOW","NORMAL","FALSE","NORMAL","FALSE","FALSE","HIGH","LOW","TRUE","HIGH","LOW","NORMAL","HIGH","LOW","FALSE","HIGH","NORMAL","HIGH","FALSE","LOW","ZERO","HIGH","NORMAL","HIGH","LOW","HIGH","HIGH","HIGH","NORMAL"
"TRUE","NORMAL","LOW","TRUE","LOW","FALSE","NORMAL","TRUE","LOW","HIGH","FALSE","HIGH","TRUE","TRUE","HIGH","HIGH","FALSE","LOW","NORMAL","HIGH","LOW","HIGH","TRUE","NORMAL","NORMAL","NORMAL","TRUE","LOW","NORMAL","LOW","ZERO","NORMAL","HIGH","HIGH","NORMAL","HIGH","LOW"
"TRUE","NORMAL","LOW","TRUE","HIGH","FALSE","NORMAL","FALSE","HIGH","NORMAL","FALSE","LOW","TRUE","FALSE","HIGH","ZERO","TRUE","ZERO","NORMAL","LOW","HIGH","LOW","TRUE","HIGH","NORMAL","ZERO","TRUE","LOW","ZERO","LOW","HIGH","HIGH","HIGH","HIGH","HIGH","LOW","HIGH"
"TRUE","LOW","HIGH","FALSE","HIGH","FALSE","NORMAL","TRUE","HIGH","LOW","FALSE","LOW","FALSE","FALSE","HIGH","ZERO","FALSE","LOW","NORMAL","LOW","NORMAL","LOW","TRUE","HIGH","NORMAL","HIGH","TRUE","LOW","HIGH","NORMAL","NORMAL","ZERO","LOW","HIGH","HIGH","NORMAL","NORMAL"
"TRUE","HIGH","HIGH","TRUE","NORMAL","TRUE","HIGH","FALSE","HIGH","LOW","FALSE","LOW","TRUE","FALSE","NORMAL","HIGH","TRUE","HIGH","LOW","NORMAL","LOW","LOW","TRUE","HIGH","NORMAL","HIGH","TRUE","LOW","NORMAL","LOW","NORMAL","HIGH","HIGH","NORMAL","HIGH","LOW","NORMAL"
"TRUE","LOW","LOW","TRUE","LOW","TRUE","LOW","FALSE","HIGH","LOW","FALSE","NORMAL","FALSE","FALSE","NORMAL","HIGH","FALSE","HIGH","NORMAL","LOW","HIGH","LOW","TRUE","HIGH","NORMAL","ZERO","TRUE","LOW","NORMAL","LOW","HIGH","ZERO","HIGH","NORMAL","HIGH","LOW","HIGH"
"TRUE","HIGH","HIGH","TRUE","LOW","FALSE","NORMAL","TRUE","LOW","LOW","FALSE","LOW","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","LOW","LOW","LOW","TRUE","HIGH","NORMAL","LOW","FALSE","HIGH","HIGH","LOW","HIGH","LOW","HIGH","HIGH","HIGH","NORMAL","LOW"
"FALSE","NORMAL","NORMAL","TRUE","LOW","TRUE","NORMAL","TRUE","HIGH","LOW","FALSE","LOW","TRUE","FALSE","LOW","LOW","FALSE","NORMAL","NORMAL","HIGH","HIGH","HIGH","TRUE","HIGH","NORMAL","HIGH","TRUE","HIGH","NORMAL","ZERO","NORMAL","HIGH","HIGH","HIGH","HIGH","NORMAL","NORMAL"
"TRUE","LOW","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","LOW","FALSE","LOW","FALSE","FALSE","LOW","LOW","TRUE","ZERO","NORMAL","NORMAL","LOW","NORMAL","TRUE","HIGH","NORMAL","NORMAL","TRUE","LOW","LOW","NORMAL","NORMAL","ZERO","HIGH","NORMAL","HIGH","LOW","NORMAL"
"TRUE","LOW","LOW","TRUE","NORMAL","TRUE","NORMAL","FALSE","LOW","HIGH","FALSE","NORMAL","FALSE","FALSE","NORMAL","ZERO","TRUE","LOW","LOW","NORMAL","LOW","HIGH","TRUE","HIGH","NORMAL","HIGH","FALSE","LOW","NORMAL","LOW","LOW","ZERO","LOW","NORMAL","NORMAL","LOW","NORMAL"
"TRUE","LOW","NORMAL","TRUE","HIGH","FALSE","HIGH","FALSE","NORMAL","LOW","FALSE","NORMAL","FALSE","FALSE","NORMAL","NORMAL","TRUE","ZERO","LOW","HIGH","NORMAL","LOW","TRUE","HIGH","NORMAL","NORMAL","FALSE","HIGH","NORMAL","ZERO","LOW","HIGH","LOW","NORMAL","HIGH","LOW","LOW"
"TRUE","LOW","HIGH","TRUE","NORMAL","FALSE","NORMAL","FALSE","LOW","LOW","FALSE","LOW","FALSE","FALSE","HIGH","NORMAL","FALSE","NORMAL","NORMAL","HIGH","HIGH","NORMAL","TRUE","HIGH","NORMAL","NORMAL","TRUE","HIGH","LOW","NORMAL","NORMAL","LOW","HIGH","NORMAL","HIGH","LOW","HIGH"
"TRUE","HIGH","LOW","TRUE","NORMAL","TRUE","LOW","FALSE","HIGH","LOW","FALSE","HIGH","FALSE","FALSE","LOW","LOW","FALSE","NORMAL","NORMAL","HIGH","HIGH","HIGH","TRUE","HIGH","NORMAL","HIGH","FALSE","HIGH","NORMAL","LOW","HIGH","HIGH","HIGH","HIGH","HIGH","LOW","LOW"
"TRUE","LOW","NORMAL","FALSE","NORMAL","TRUE","LOW","TRUE","HIGH","LOW","FALSE","NORMAL","FALSE","FALSE","LOW","LOW","FALSE","LOW","NORMAL","LOW","HIGH","NORMAL","TRUE","HIGH","NORMAL","LOW","FALSE","HIGH","NORMAL","LOW","ZERO","NORMAL","HIGH","HIGH","HIGH","LOW","NORMAL"
"TRUE","HIGH","HIGH","TRUE","LOW","TRUE","NORMAL","FALSE","HIGH","LOW","TRUE","HIGH","FALSE","FALSE","HIGH","LOW","FALSE","LOW","NORMAL","LOW","HIGH","NORMAL","TRUE","HIGH","NORMAL","HIGH","TRUE","LOW","NORMAL","LOW","ZERO","HIGH","HIGH","NORMAL","HIGH","NORMAL","HIGH"
"TRUE","LOW","NORMAL","TRUE","LOW","FALSE","NORMAL","FALSE","HIGH","LOW","TRUE","HIGH","FALSE","FALSE","LOW","LOW","TRUE","ZERO","NORMAL","HIGH","LOW","LOW","TRUE","HIGH","NORMAL","HIGH","TRUE","HIGH","LOW","LOW","NORMAL","HIGH","LOW","HIGH","NORMAL","LOW","LOW"
"TRUE","HIGH","HIGH","FALSE","NORMAL","FALSE","NORMAL","FALSE","LOW","HIGH","FALSE","HIGH","TRUE","FALSE","HIGH","LOW","TRUE","HIGH","NORMAL","LOW","HIGH","LOW","TRUE","HIGH","ONESIDED","LOW","TRUE","LOW","ZERO","HIGH","NORMAL","LOW","HIGH","NORMAL","LOW","HIGH","LOW"
"TRUE","LOW","NORMAL","TRUE","HIGH","FALSE","HIGH","FALSE","HIGH","NORMAL","FALSE","LOW","FALSE","FALSE","NORMAL","ZERO","FALSE","HIGH","NORMAL","LOW","LOW","HIGH","TRUE","HIGH","NORMAL","ZERO","TRUE","HIGH","HIGH","LOW","NORMAL","ZERO","HIGH","NORMAL","HIGH","NORMAL","NORMAL"
"TRUE","HIGH","HIGH","FALSE","NORMAL","FALSE","LOW","FALSE","HIGH","NORMAL","FALSE","NORMAL","TRUE","FALSE","LOW","LOW","TRUE","NORMAL","NORMAL","LOW","LOW","NORMAL","TRUE","HIGH","NORMAL","HIGH","TRUE","HIGH","NORMAL","ZERO","NORMAL","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"TRUE","LOW","HIGH","TRUE","LOW","TRUE","HIGH","FALSE","NORMAL","LOW","FALSE","NORMAL","FALSE","FALSE","NORMAL","ZERO","FALSE","NORMAL","NORMAL","LOW","NORMAL","NORMAL","TRUE","NORMAL","NORMAL","HIGH","TRUE","HIGH","NORMAL","LOW","ZERO","NORMAL","HIGH","NORMAL","HIGH","LOW","HIGH"
"TRUE","HIGH","NORMAL","FALSE","NORMAL","TRUE","HIGH","FALSE","HIGH","LOW","TRUE","LOW","FALSE","FALSE","HIGH","LOW","FALSE","ZERO","NORMAL","HIGH","NORMAL","HIGH","TRUE","HIGH","NORMAL","HIGH","FALSE","HIGH","HIGH","ZERO","LOW","HIGH","LOW","HIGH","HIGH","LOW","NORMAL"
"TRUE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","LOW","FALSE","HIGH","LOW","TRUE","NORMAL","TRUE","FALSE","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","LOW","NORMAL","TRUE","HIGH","NORMAL","ZERO","TRUE","NORMAL","HIGH","ZERO","LOW","LOW","HIGH","NORMAL","HIGH","LOW","NORMAL"
"TRUE","HIGH","NORMAL","TRUE","NORMAL","FALSE","NORMAL","FALSE","HIGH","LOW","FALSE","LOW","TRUE","FALSE","HIGH","LOW","FALSE","NORMAL","NORMAL","LOW","LOW","HIGH","FALSE","NORMAL","NORMAL","LOW","TRUE","LOW","LOW","LOW","ZERO","HIGH","NORMAL","HIGH","HIGH","NORMAL","LOW"
"TRUE","NORMAL","NORMAL","TRUE","LOW","TRUE","HIGH","FALSE","HIGH","NORMAL","FALSE","LOW","TRUE","FALSE","LOW","ZERO","FALSE","HIGH","NORMAL","LOW","LOW","LOW","TRUE","HIGH","ESOPHAGEAL","LOW","FALSE","HIGH","ZERO","HIGH","NORMAL","ZERO","HIGH","HIGH","HIGH","HIGH","LOW"
"TRUE","HIGH","NORMAL","TRUE","LOW","FALSE","NORMAL","FALSE","LOW","NORMAL","FALSE","HIGH","TRUE","FALSE","HIGH","LOW","FALSE","NORMAL","NORMAL","LOW","LOW","NORMAL","TRUE","HIGH","NORMAL","LOW","TRUE","LOW","HIGH","ZERO","ZERO","ZERO","NORMAL","NORMAL","NORMAL","NORMAL","HIGH"
"TRUE","HIGH","LOW","TRUE","LOW","FALSE","NORMAL","FALSE","HIGH","LOW","FALSE","HIGH","FALSE","FALSE","HIGH","LOW","FALSE","NORMAL","NORMAL","NORMAL","LOW","NORMAL","TRUE","HIGH","NORMAL","ZERO","TRUE","NORMAL","HIGH","ZERO","NORMAL","ZERO","HIGH","NORMAL","HIGH","NORMAL","NORMAL"
"TRUE","LOW","HIGH","TRUE","HIGH","FALSE","LOW","FALSE","HIGH","NORMAL","FALSE","LOW","FALSE","FALSE","HIGH","LOW","FALSE","NORMAL","NORMAL","HIGH","HIGH","LOW","TRUE","HIGH","NORMAL","HIGH","FALSE","LOW","HIGH","ZERO","HIGH","NORMAL","LOW","NORMAL","HIGH","LOW","LOW"
"TRUE","NORMAL","HIGH","FALSE","NORMAL","FALSE","LOW","FALSE","LOW","HIGH","TRUE","NORMAL","FALSE","FALSE","HIGH","LOW","FALSE","HIGH","NORMAL","LOW","NORMAL","HIGH","TRUE","NORMAL","NORMAL","NORMAL","FALSE","HIGH","NORMAL","ZERO","ZERO","NORMAL","HIGH","NORMAL","NORMAL","NORMAL","LOW"
"TRUE","HIGH","NORMAL","TRUE","HIGH","FALSE","NORMAL","FALSE","LOW","HIGH","FALSE","HIGH","TRUE","FALSE","HIGH","NORMAL","FALSE","NORMAL","NORMAL","LOW","LOW","NORMAL","TRUE","HIGH","ESOPHAGEAL","ZERO","TRUE","HIGH","NORMAL","HIGH","LOW","NORMAL","NORMAL","HIGH","NORMAL","LOW","LOW"
"TRUE","LOW","NORMAL","TRUE","LOW","FALSE","NORMAL","FALSE","LOW","NORMAL","FALSE","NORMAL","TRUE","FALSE","LOW","LOW","FALSE","HIGH","NORMAL","NORMAL","HIGH","NORMAL","TRUE","HIGH","ESOPHAGEAL","NORMAL","TRUE","HIGH","LOW","HIGH","HIGH","ZERO","HIGH","HIGH","NORMAL","LOW","NORMAL"
"TRUE","LOW","HIGH","FALSE","HIGH","FALSE","NORMAL","FALSE","HIGH","LOW","FALSE","NORMAL","TRUE","FALSE","NORMAL","LOW","FALSE","LOW","NORMAL","LOW","LOW","HIGH","FALSE","HIGH","ONESIDED","LOW","TRUE","LOW","ZERO","LOW","LOW","ZERO","HIGH","HIGH","HIGH","LOW","NORMAL"
"TRUE","HIGH","NORMAL","TRUE","LOW","FALSE","NORMAL","FALSE","HIGH","LOW","FALSE","LOW","FALSE","TRUE","LOW","LOW","FALSE","LOW","NORMAL","LOW","LOW","LOW","TRUE","HIGH","NORMAL","LOW","TRUE","LOW","ZERO","LOW","ZERO","NORMAL","HIGH","HIGH","HIGH","HIGH","NORMAL"
"TRUE","LOW","HIGH","TRUE","HIGH","FALSE","NORMAL","FALSE","HIGH","NORMAL","FALSE","LOW","TRUE","FALSE","LOW","NORMAL","FALSE","LOW","NORMAL","HIGH","NORMAL","LOW","TRUE","NORMAL","NORMAL","LOW","TRUE","NORMAL","HIGH","ZERO","NORMAL","HIGH","LOW","HIGH","HIGH","NORMAL","NORMAL"
"TRUE","LOW","HIGH","TRUE","LOW","FALSE","LOW","FALSE","HIGH","NORMAL","FALSE","HIGH","FALSE","FALSE","NORMAL","ZERO","FALSE","HIGH","NORMAL","LOW","HIGH","HIGH","TRUE","NORMAL","NORMAL","NORMAL","FALSE","LOW","LOW","NORMAL","NORMAL","LOW","LOW","NORMAL","HIGH","LOW","LOW"
"TRUE","NORMAL","HIGH","FALSE","LOW","FALSE","LOW","TRUE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","FALSE","HIGH","HIGH","FALSE","HIGH","NORMAL","HIGH","HIGH","LOW","TRUE","HIGH","NORMAL","NORMAL","FALSE","LOW","HIGH","HIGH","HIGH","LOW","LOW","NORMAL","HIGH","LOW","HIGH"
"TRUE","NORMAL","NORMAL","TRUE","HIGH","FALSE","NORMAL","FALSE","HIGH","HIGH","TRUE","HIGH","TRUE","FALSE","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","LOW","LOW","TRUE","HIGH","NORMAL","ZERO","FALSE","HIGH","NORMAL","LOW","NORMAL","ZERO","HIGH","HIGH","HIGH","LOW","NORMAL"
"TRUE","HIGH","NORMAL","TRUE","LOW","FALSE","HIGH","FALSE","HIGH","NORMAL","FALSE","NORMAL","FALSE","FALSE","LOW","LOW","FALSE","NORMAL","NORMAL","LOW","LOW","NORMAL","TRUE","HIGH","NORMAL","NORMAL","TRUE","HIGH","HIGH","LOW","ZERO","NORMAL","NORMAL","NORMAL","HIGH","HIGH","HIGH"
"TRUE","LOW","HIGH","FALSE","HIGH","FALSE","LOW","FALSE","HIGH","NORMAL","FALSE","HIGH","FALSE","FALSE","LOW","ZERO","TRUE","HIGH","NORMAL","LOW","LOW","NORMAL","TRUE","HIGH","NORMAL","ZERO","TRUE","LOW","NORMAL","LOW","HIGH","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"TRUE","NORMAL","LOW","TRUE","NORMAL","FALSE","LOW","TRUE","HIGH","LOW","FALSE","HIGH","TRUE","FALSE","NORMAL","NORMAL","FALSE","ZERO","NORMAL","LOW","LOW","LOW","TRUE","HIGH","NORMAL","HIGH","TRUE","HIGH","NORMAL","LOW","NORMAL","HIGH","HIGH","HIGH","HIGH","HIGH","HIGH"
"TRUE","LOW","LOW","FALSE","NORMAL","FALSE","NORMAL","TRUE","LOW","LOW","FALSE","LOW","TRUE","FALSE","LOW","ZERO","TRUE","NORMAL","LOW","LOW","LOW","HIGH","TRUE","HIGH","NORMAL","HIGH","TRUE","LOW","HIGH","LOW","HIGH","LOW","HIGH","HIGH","LOW","NORMAL","NORMAL"
"TRUE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","LOW","HIGH","FALSE","HIGH","TRUE","FALSE","LOW","HIGH","TRUE","LOW","NORMAL","HIGH","LOW","HIGH","TRUE","NORMAL","NORMAL","HIGH","TRUE","LOW","HIGH","ZERO","NORMAL","ZERO","NORMAL","HIGH","NORMAL","NORMAL","NORMAL"
"TRUE","LOW","HIGH","TRUE","HIGH","TRUE","HIGH","FALSE","HIGH","NORMAL","FALSE","LOW","FALSE","FALSE","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","LOW","LOW","TRUE","HIGH","NORMAL","NORMAL","FALSE","LOW","ZERO","ZERO","ZERO","NORMAL","HIGH","HIGH","HIGH","LOW","HIGH"
"FALSE","NORMAL","NORMAL","TRUE","LOW","FALSE","NORMAL","FALSE","HIGH","LOW","FALSE","NORMAL","FALSE","FALSE","NORMAL","LOW","TRUE","HIGH","NORMAL","LOW","NORMAL","HIGH","TRUE","HIGH","NORMAL","LOW","TRUE","LOW","NORMAL","LOW","HIGH","ZERO","HIGH","HIGH","HIGH","NORMAL","HIGH"
"TRUE","LOW","HIGH","FALSE","LOW","TRUE","NORMAL","FALSE","LOW","NORMAL","FALSE","NORMAL","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","NORMAL","HIGH","LOW","TRUE","HIGH","NORMAL","NORMAL","TRUE","LOW","LOW","ZERO","LOW","ZERO","HIGH","HIGH","NORMAL","NORMAL","NORMAL"
"TRUE","NORMAL","NORMAL","TRUE","HIGH","TRUE","NORMAL","FALSE","LOW","LOW","TRUE","NORMAL","FALSE","FALSE","NORMAL","ZERO","FALSE","LOW","NORMAL","LOW","LOW","LOW","TRUE","HIGH","NORMAL","ZERO","TRUE","LOW","NORMAL","LOW","HIGH","HIGH","HIGH","HIGH","NORMAL","LOW","HIGH"
"TRUE","NORMAL","NORMAL","FALSE","LOW","FALSE","HIGH","FALSE","HIGH","LOW","FALSE","LOW","TRUE","FALSE","NORMAL","ZERO","TRUE","ZERO","NORMAL","HIGH","HIGH","LOW","TRUE","HIGH","NORMAL","NORMAL","FALSE","LOW","NORMAL","LOW","NORMAL","HIGH","LOW","HIGH","HIGH","NORMAL","LOW"
"TRUE","NORMAL","HIGH","TRUE","LOW","TRUE","NORMAL","FALSE","NORMAL","LOW","FALSE","LOW","TRUE","FALSE","LOW","LOW","FALSE","LOW","NORMAL","NORMAL","LOW","LOW","TRUE","HIGH","NORMAL","ZERO","TRUE","LOW","HIGH","LOW","HIGH","ZERO","HIGH","HIGH","HIGH","LOW","HIGH"
"TRUE","NORMAL","NORMAL","TRUE","LOW","FALSE","NORMAL","FALSE","LOW","LOW","FALSE","LOW","FALSE","FALSE","NORMAL","HIGH","FALSE","ZERO","NORMAL","HIGH","HIGH","HIGH","TRUE","HIGH","NORMAL","LOW","TRUE","LOW","ZERO","HIGH","HIGH","LOW","HIGH","HIGH","HIGH","LOW","LOW"
"TRUE","LOW","HIGH","FALSE","LOW","FALSE","NORMAL","FALSE","NORMAL","NORMAL","FALSE","NORMAL","TRUE","FALSE","LOW","LOW","TRUE","NORMAL","NORMAL","HIGH","HIGH","LOW","TRUE","HIGH","NORMAL","NORMAL","TRUE","LOW","LOW","ZERO","LOW","ZERO","LOW","HIGH","NORMAL","LOW","LOW"
"TRUE","NORMAL","NORMAL","TRUE","NORMAL","TRUE","NORMAL","FALSE","HIGH","NORMAL","FALSE","LOW","TRUE","FALSE","HIGH","HIGH","FALSE","ZERO","NORMAL","LOW","NORMAL","NORMAL","TRUE","HIGH","NORMAL","HIGH","TRUE","LOW","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","NORMAL"
"TRUE","LOW","NORMAL","TRUE","HIGH","FALSE","NORMAL","TRUE","LOW","NORMAL","TRUE","HIGH","FALSE","FALSE","HIGH","LOW","FALSE","HIGH","NORMAL","LOW","HIGH","LOW","TRUE","HIGH","NORMAL","HIGH","TRUE","LOW","ZERO","LOW","NORMAL","ZERO","HIGH","HIGH","NORMAL","HIGH","LOW"
"TRUE","HIGH","NORMAL","TRUE","NORMAL","FALSE","LOW","FALSE","HIGH","LOW","FALSE","LOW","FALSE","FALSE","HIGH","NORMAL","TRUE","NORMAL","NORMAL","LOW","HIGH","HIGH","TRUE","NORMAL","ONESIDED","ZERO","TRUE","HIGH","LOW","LOW","ZERO","NORMAL","HIGH","HIGH","HIGH","HIGH","NORMAL"
"TRUE","HIGH","NORMAL","TRUE","LOW","TRUE","HIGH","FALSE","HIGH","NORMAL","FALSE","HIGH","FALSE","FALSE","LOW","LOW","FALSE","LOW","NORMAL","NORMAL","LOW","HIGH","TRUE","HIGH","NORMAL","ZERO","TRUE","LOW","NORMAL","LOW","LOW","HIGH","HIGH","HIGH","HIGH","NORMAL","NORMAL"
"TRUE","LOW","NORMAL","TRUE","LOW","FALSE","NORMAL","FALSE","HIGH","LOW","TRUE","HIGH","FALSE","FALSE","HIGH","HIGH","FALSE","NORMAL","NORMAL","NORMAL","LOW","HIGH","FALSE","HIGH","NORMAL","HIGH","TRUE","LOW","NORMAL","LOW","NORMAL","LOW","HIGH","HIGH","HIGH","LOW","HIGH"
"TRUE","LOW","NORMAL","TRUE","NORMAL","FALSE","NORMAL","TRUE","HIGH","HIGH","TRUE","HIGH","FALSE","FALSE","LOW","HIGH","FALSE","HIGH","NORMAL","LOW","NORMAL","LOW","TRUE","HIGH","NORMAL","ZERO","TRUE","LOW","NORMAL","LOW","ZERO","HIGH","HIGH","NORMAL","HIGH","HIGH","NORMAL"
"TRUE","HIGH","NORMAL","TRUE","HIGH","TRUE","HIGH","FALSE","NORMAL","LOW","FALSE","NORMAL","FALSE","FALSE","HIGH","NORMAL","TRUE","NORMAL","NORMAL","HIGH","NORMAL","LOW","TRUE","HIGH","NORMAL","LOW","TRUE","LOW","NORMAL","LOW","NORMAL","HIGH","HIGH","HIGH","HIGH","HIGH","LOW"
"TRUE","HIGH","HIGH","TRUE","LOW","FALSE","NORMAL","FALSE","HIGH","LOW","TRUE","LOW","FALSE","FALSE","HIGH","LOW","FALSE","NORMAL","NORMAL","LOW","NORMAL","LOW","TRUE","HIGH","NORMAL","HIGH","TRUE","HIGH","NORMAL","NORMAL","NORMAL","HIGH","HIGH","NORMAL","HIGH","HIGH","NORMAL"
"TRUE","LOW","HIGH","FALSE","LOW","FALSE","LOW","TRUE","LOW","HIGH","FALSE","NORMAL","FALSE","FALSE","LOW","LOW","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","LOW","TRUE","HIGH","NORMAL","ZERO","FALSE","LOW","NORMAL","NORMAL","HIGH","NORMAL","LOW","HIGH","NORMAL","NORMAL","NORMAL"
"TRUE","HIGH","HIGH","FALSE","LOW","FALSE","LOW","FALSE","HIGH","NORMAL","FALSE","NORMAL","FALSE","FALSE","NORMAL","LOW","TRUE","NORMAL","NORMAL","HIGH","NORMAL","HIGH","TRUE","HIGH","NORMAL","ZERO","TRUE","NORMAL","LOW","HIGH","NORMAL","ZERO","HIGH","NORMAL","NORMAL","LOW","HIGH"
"TRUE","NORMAL","HIGH","FALSE","HIGH","TRUE","LOW","FALSE","HIGH","HIGH","FALSE","LOW","FALSE","FALSE","NORMAL","NORMAL","FALSE","LOW","NORMAL","LOW","HIGH","LOW","TRUE","HIGH","ESOPHAGEAL","ZERO","TRUE","HIGH","NORMAL","LOW","NORMAL","ZERO","HIGH","NORMAL","HIGH","LOW","LOW"
"TRUE","LOW","LOW","TRUE","NORMAL","FALSE","HIGH","FALSE","HIGH","LOW","FALSE","LOW","TRUE","FALSE","LOW","LOW","TRUE","NORMAL","NORMAL","LOW","LOW","NORMAL","TRUE","HIGH","NORMAL","ZERO","FALSE","HIGH","NORMAL","LOW","LOW","LOW","HIGH","NORMAL","HIGH","NORMAL","LOW"
"TRUE","LOW","NORMAL","TRUE","NORMAL","FALSE","NORMAL","TRUE","HIGH","HIGH","TRUE","HIGH","FALSE","FALSE","LOW","ZERO","FALSE","LOW","NORMAL","HIGH","HIGH","NORMAL","FALSE","HIGH","ESOPHAGEAL","HIGH","FALSE","HIGH","NORMAL","HIGH","NORMAL","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"TRUE","HIGH","NORMAL","TRUE","NORMAL","TRUE","NORMAL","FALSE","LOW","HIGH","FALSE","HIGH","FALSE","TRUE","HIGH","ZERO","TRUE","LOW","LOW","HIGH","HIGH","HIGH","TRUE","HIGH","NORMAL","HIGH","TRUE","LOW","NORMAL","NORMAL","NORMAL","NORMAL","HIGH","HIGH","NORMAL","LOW","HIGH"
"TRUE","LOW","NORMAL","TRUE","LOW","FALSE","NORMAL","FALSE","HIGH","LOW","FALSE","NORMAL","TRUE","FALSE","LOW","LOW","FALSE","NORMAL","NORMAL","HIGH","LOW","NORMAL","TRUE","HIGH","NORMAL","NORMAL","TRUE","LOW","LOW","NORMAL","LOW","ZERO","HIGH","HIGH","HIGH","NORMAL","HIGH"
"TRUE","NORMAL","HIGH","FALSE","LOW","TRUE","LOW","FALSE","LOW","LOW","FALSE","LOW","FALSE","FALSE","HIGH","NORMAL","FALSE","HIGH","NORMAL","LOW","LOW","LOW","TRUE","NORMAL","NORMAL","HIGH","TRUE","HIGH","NORMAL","ZERO","NORMAL","ZERO","HIGH","NORMAL","HIGH","LOW","HIGH"
"TRUE","NORMAL","NORMAL","TRUE","HIGH","FALSE","LOW","FALSE","HIGH","LOW","FALSE","LOW","FALSE","FALSE","HIGH","LOW","TRUE","ZERO","NORMAL","LOW","HIGH","LOW","TRUE","HIGH","NORMAL","NORMAL","TRUE","HIGH","HIGH","ZERO","ZERO","ZERO","HIGH","NORMAL","HIGH","HIGH","HIGH"
